 #dt   t[ps]   msd [nm^2/ps]   D    sum_D
       35357   70.7140045       1.64291680       3.87220993E-03   142.776184    
       35358   70.7160034       1.64290309       3.87206813E-03   142.780060    
       35359   70.7180023       1.64290333       3.87195917E-03   142.783936    
       35360   70.7200012       1.64289689       3.87183460E-03   142.787811    
       35361   70.7220001       1.64289653       3.87172424E-03   142.791687    
       35362   70.7240067       1.64291131       3.87164927E-03   142.795563    
       35363   70.7260056       1.64293575       3.87159758E-03   142.799438    
       35364   70.7280045       1.64295304       3.87152866E-03   142.803314    
       35365   70.7300034       1.64297879       3.87148024E-03   142.807190    
       35366   70.7320023       1.64297235       3.87135544E-03   142.811066    
       35367   70.7340012       1.64298368       3.87127302E-03   142.814941    
       35368   70.7360001       1.64295912       3.87110538E-03   142.818817    
       35369   70.7380066       1.64295828       3.87099385E-03   142.822693    
       35370   70.7400055       1.64295602       3.87087907E-03   142.826569    
       35371   70.7420044       1.64300072       3.87087488E-03   142.830444    
       35372   70.7440033       1.64300239       3.87076964E-03   142.834320    
       35373   70.7460022       1.64302814       3.87072074E-03   142.838196    
       35374   70.7480011       1.64303899       3.87063692E-03   142.842072    
       35375   70.7500000       1.64303827       3.87052586E-03   142.845947    
       35376   70.7520065       1.64301527       3.87036218E-03   142.849823    
       35377   70.7540054       1.64300811       3.87023576E-03   142.853699    
       35378   70.7560043       1.64300561       3.87012074E-03   142.857574    
       35379   70.7580032       1.64301789       3.87003995E-03   142.861450    
       35380   70.7600021       1.64303374       3.86996823E-03   142.865326    
       35381   70.7620010       1.64305842       3.86991678E-03   142.869202    
       35382   70.7639999       1.64305758       3.86980595E-03   142.873077    
       35383   70.7660065       1.64305985       3.86970141E-03   142.876953    
       35384   70.7680054       1.64305222       3.86957405E-03   142.880829    
       35385   70.7700043       1.64306164       3.86948697E-03   142.884705    
       35386   70.7720032       1.64307749       3.86941503E-03   142.888580    
       35387   70.7740021       1.64307129       3.86929116E-03   142.892456    
       35388   70.7760010       1.64305425       3.86914168E-03   142.896332    
       35389   70.7779999       1.64307606       3.86908371E-03   142.900208    
       35390   70.7800064       1.64305758       3.86893051E-03   142.904083    
       35391   70.7820053       1.64305210       3.86880850E-03   142.907959    
       35392   70.7840042       1.64300430       3.86858638E-03   142.911835    
       35393   70.7860031       1.64302373       3.86852329E-03   142.915710    
       35394   70.7880020       1.64306104       3.86850163E-03   142.919586    
       35395   70.7900009       1.64308643       3.86845251E-03   142.923462    
       35396   70.7919998       1.64306545       3.86829348E-03   142.927338    
       35397   70.7940063       1.64305091       3.86814983E-03   142.931213    
       35398   70.7960052       1.64307392       3.86809465E-03   142.935074    
       35399   70.7980042       1.64306235       3.86795821E-03   142.938934    
       35400   70.8000031       1.64306605       3.86785786E-03   142.942795    
       35401   70.8020020       1.64311326       3.86785972E-03   142.946655    
       35402   70.8040009       1.64313304       3.86779709E-03   142.950516    
       35403   70.8059998       1.64312577       3.86767066E-03   142.954376    
       35404   70.8080063       1.64313972       3.86759406E-03   142.958237    
       35405   70.8100052       1.64311707       3.86743131E-03   142.962097    
       35406   70.8120041       1.64310384       3.86729138E-03   142.965958    
       35407   70.8140030       1.64308059       3.86712723E-03   142.969818    
       35408   70.8160019       1.64310551       3.86707694E-03   142.973679    
       35409   70.8180008       1.64310515       3.86696658E-03   142.977539    
       35410   70.8199997       1.64311004       3.86686926E-03   142.981400    
       35411   70.8220062       1.64308167       3.86669277E-03   142.985260    
       35412   70.8240051       1.64306796       3.86655144E-03   142.989120    
       35413   70.8260040       1.64307165       3.86645109E-03   142.992981    
       35414   70.8280029       1.64304614       3.86628183E-03   142.996841    
       35415   70.8300018       1.64299476       3.86605179E-03   143.000702    
       35416   70.8320007       1.64297354       3.86589277E-03   143.004562    
       35417   70.8339996       1.64297020       3.86577589E-03   143.008423    
       35418   70.8360062       1.64297903       3.86568694E-03   143.012283    
       35419   70.8380051       1.64296043       3.86553444E-03   143.016144    
       35420   70.8400040       1.64296997       3.86544759E-03   143.020004    
       35421   70.8420029       1.64294493       3.86527972E-03   143.023865    
       35422   70.8440018       1.64293778       3.86515376E-03   143.027725    
       35423   70.8460007       1.64293337       3.86503455E-03   143.031586    
       35424   70.8479996       1.64293408       3.86492698E-03   143.035446    
       35425   70.8500061       1.64292240       3.86479008E-03   143.039307    
       35426   70.8520050       1.64291966       3.86467460E-03   143.043167    
       35427   70.8540039       1.64291072       3.86454444E-03   143.047028    
       35428   70.8560028       1.64287877       3.86436027E-03   143.050888    
       35429   70.8580017       1.64289331       3.86428554E-03   143.054749    
       35430   70.8600006       1.64292276       3.86424572E-03   143.058609    
       35431   70.8620071       1.64293945       3.86417541E-03   143.062469    
       35432   70.8640060       1.64295697       3.86410789E-03   143.066330    
       35433   70.8660049       1.64296484       3.86401732E-03   143.070190    
       35434   70.8680038       1.64295971       3.86389648E-03   143.074051    
       35435   70.8700027       1.64297521       3.86382360E-03   143.077911    
       35436   70.8720016       1.64299357       3.86375817E-03   143.081772    
       35437   70.8740005       1.64298213       3.86362197E-03   143.085632    
       35438   70.8760071       1.64297843       3.86350392E-03   143.089493    
       35439   70.8780060       1.64298570       3.86341219E-03   143.093353    
       35440   70.8800049       1.64299345       3.86332138E-03   143.097214    
       35441   70.8820038       1.64300096       3.86323011E-03   143.101074    
       35442   70.8840027       1.64301765       3.86316050E-03   143.104935    
       35443   70.8860016       1.64302135       3.86306015E-03   143.108795    
       35444   70.8880005       1.64303410       3.86298122E-03   143.112656    
       35445   70.8900070       1.64302611       3.86285316E-03   143.116516    
       35446   70.8920059       1.64299238       3.86266480E-03   143.120377    
       35447   70.8940048       1.64296710       3.86249670E-03   143.124237    
       35448   70.8960037       1.64296412       3.86238052E-03   143.128098    
       35449   70.8980026       1.64295506       3.86225060E-03   143.131958    
       35450   70.9000015       1.64292657       3.86207458E-03   143.135818    
       35451   70.9020004       1.64289284       3.86188645E-03   143.139679    
       35452   70.9040070       1.64290094       3.86179611E-03   143.143539    
       35453   70.9060059       1.64286304       3.86159820E-03   143.147400    
       35454   70.9080048       1.64288521       3.86154139E-03   143.151260    
       35455   70.9100037       1.64288485       3.86143173E-03   143.155121    
       35456   70.9120026       1.64289439       3.86134535E-03   143.158981    
       35457   70.9140015       1.64289832       3.86124570E-03   143.162842    
       35458   70.9160004       1.64289713       3.86113417E-03   143.166702    
       35459   70.9180069       1.64290392       3.86104081E-03   143.170563    
       35460   70.9200058       1.64289951       3.86092183E-03   143.174423    
       35461   70.9220047       1.64291799       3.86085617E-03   143.178284    
       35462   70.9240036       1.64291871       3.86074930E-03   143.182144    
       35463   70.9260025       1.64291525       3.86063196E-03   143.186005    
       35464   70.9280014       1.64291096       3.86051345E-03   143.189865    
       35465   70.9300003       1.64287817       3.86032742E-03   143.193726    
       35466   70.9320068       1.64289379       3.86025500E-03   143.197586    
       35467   70.9340057       1.64292014       3.86020797E-03   143.201447    
       35468   70.9360046       1.64296031       3.86019377E-03   143.205307    
       35469   70.9380035       1.64298499       3.86014301E-03   143.209167    
       35470   70.9400024       1.64300048       3.86007060E-03   143.213028    
       35471   70.9420013       1.64298832       3.85993323E-03   143.216888    
       35472   70.9440002       1.64301050       3.85987666E-03   143.220749    
       35473   70.9460068       1.64301419       3.85977631E-03   143.224609    
       35474   70.9480057       1.64304495       3.85973952E-03   143.228470    
       35475   70.9500046       1.64305615       3.85965733E-03   143.232330    
       35476   70.9520035       1.64304507       3.85952229E-03   143.236191    
       35477   70.9540024       1.64307261       3.85947851E-03   143.240051    
       35478   70.9560013       1.64306891       3.85936070E-03   143.243912    
       35479   70.9580002       1.64306843       3.85925127E-03   143.247772    
       35480   70.9600067       1.64307356       3.85915395E-03   143.251633    
       35481   70.9620056       1.64304209       3.85897141E-03   143.255493    
       35482   70.9640045       1.64301121       3.85879027E-03   143.259354    
       35483   70.9660034       1.64302289       3.85870901E-03   143.263214    
       35484   70.9680023       1.64305329       3.85867152E-03   143.267075    
       35485   70.9700012       1.64305687       3.85857141E-03   143.270935    
       35486   70.9720001       1.64306366       3.85847851E-03   143.274796    
       35487   70.9740067       1.64306200       3.85836535E-03   143.278656    
       35488   70.9760056       1.64303946       3.85820423E-03   143.282516    
       35489   70.9780045       1.64306152       3.85814696E-03   143.286377    
       35490   70.9800034       1.64304125       3.85799096E-03   143.290237    
       35491   70.9820023       1.64304066       3.85788083E-03   143.294098    
       35492   70.9840012       1.64302433       3.85773415E-03   143.297958    
       35493   70.9860001       1.64303446       3.85764893E-03   143.301819    
       35494   70.9880066       1.64303637       3.85754439E-03   143.305679    
       35495   70.9900055       1.64302707       3.85741401E-03   143.309540    
       35496   70.9920044       1.64302993       3.85731226E-03   143.313400    
       35497   70.9940033       1.64302921       3.85720190E-03   143.317261    
       35498   70.9960022       1.64302874       3.85709223E-03   143.321121    
       35499   70.9980011       1.64301324       3.85694718E-03   143.324982    
       35500   71.0000000       1.64300907       3.85682890E-03   143.328842    
       35501   71.0020065       1.64305067       3.85681749E-03   143.332703    
       35502   71.0040054       1.64305449       3.85671761E-03   143.336563    
       35503   71.0060043       1.64306188       3.85662680E-03   143.340424    
       35504   71.0080032       1.64306402       3.85652296E-03   143.344284    
       35505   71.0100021       1.64305210       3.85638676E-03   143.348145    
       35506   71.0120010       1.64306474       3.85630759E-03   143.352005    
       35507   71.0139999       1.64309645       3.85627360E-03   143.355865    
       35508   71.0160065       1.64309621       3.85616394E-03   143.359726    
       35509   71.0180054       1.64312983       3.85613437E-03   143.363586    
       35510   71.0200043       1.64316595       3.85611062E-03   143.367447    
       35511   71.0220032       1.64317262       3.85601772E-03   143.371307    
       35512   71.0240021       1.64315689       3.85587220E-03   143.375168    
       35513   71.0260010       1.64317334       3.85580235E-03   143.379028    
       35514   71.0279999       1.64318502       3.85572133E-03   143.382889    
       35515   71.0300064       1.64318812       3.85561958E-03   143.386749    
       35516   71.0320053       1.64318836       3.85551178E-03   143.390610    
       35517   71.0340042       1.64323056       3.85550200E-03   143.394470    
       35518   71.0360031       1.64324772       3.85543401E-03   143.398331    
       35519   71.0380020       1.64327288       3.85538442E-03   143.402191    
       35520   71.0400009       1.64330518       3.85535206E-03   143.406052    
       35521   71.0419998       1.64335465       3.85535927E-03   143.409912    
       35522   71.0440063       1.64336562       3.85527615E-03   143.413773    
       35523   71.0460052       1.64336526       3.85516696E-03   143.417633    
       35524   71.0480042       1.64336264       3.85505240E-03   143.421494    
       35525   71.0500031       1.64335978       3.85493715E-03   143.425354    
       35526   71.0520020       1.64336514       3.85484123E-03   143.429214    
       35527   71.0540009       1.64336038       3.85472155E-03   143.433075    
       35528   71.0559998       1.64334774       3.85458348E-03   143.436935    
       35529   71.0580063       1.64334738       3.85447405E-03   143.440796    
       35530   71.0600052       1.64334059       3.85434949E-03   143.444656    
       35531   71.0620041       1.64334655       3.85425519E-03   143.448517    
       35532   71.0640030       1.64333725       3.85412481E-03   143.452377    
       35533   71.0660019       1.64332366       3.85398464E-03   143.456238    
       35534   71.0680008       1.64328825       3.85379302E-03   143.460098    
       35535   71.0699997       1.64325619       3.85360979E-03   143.463959    
       35536   71.0720062       1.64323473       3.85345053E-03   143.467819    
       35537   71.0740051       1.64322460       3.85331828E-03   143.471680    
       35538   71.0760040       1.64320219       3.85315740E-03   143.475540    
       35539   71.0780029       1.64318717       3.85301374E-03   143.479401    
       35540   71.0800018       1.64316964       3.85286426E-03   143.483261    
       35541   71.0820007       1.64315355       3.85271828E-03   143.487106    
       35542   71.0839996       1.64315546       3.85261443E-03   143.490952    
       35543   71.0860062       1.64315271       3.85249918E-03   143.494797    
       35544   71.0880051       1.64315450       3.85239534E-03   143.498642    
       35545   71.0900040       1.64315796       3.85229476E-03   143.502487    
       35546   71.0920029       1.64315546       3.85218090E-03   143.506332    
       35547   71.0940018       1.64314532       3.85204842E-03   143.510178    
       35548   71.0960007       1.64315176       3.85195552E-03   143.514023    
       35549   71.0979996       1.64313436       3.85180628E-03   143.517868    
       35550   71.1000061       1.64311707       3.85165703E-03   143.521713    
       35551   71.1020050       1.64309025       3.85148590E-03   143.525558    
       35552   71.1040039       1.64306378       3.85131571E-03   143.529404    
       35553   71.1060028       1.64304709       3.85116832E-03   143.533249    
       35554   71.1080017       1.64304996       3.85106681E-03   143.537094    
       35555   71.1100006       1.64305556       3.85097158E-03   143.540939    
       35556   71.1120071       1.64305782       3.85086820E-03   143.544785    
       35557   71.1140060       1.64303875       3.85071547E-03   143.548630    
       35558   71.1160049       1.64304519       3.85062210E-03   143.552475    
       35559   71.1180038       1.64302039       3.85045586E-03   143.556320    
       35560   71.1200027       1.64302731       3.85036366E-03   143.560165    
       35561   71.1220016       1.64301491       3.85022676E-03   143.564011    
       35562   71.1240005       1.64301372       3.85011546E-03   143.567856    
       35563   71.1260071       1.64298153       3.84993153E-03   143.571701    
       35564   71.1280060       1.64295900       3.84977041E-03   143.575546    
       35565   71.1300049       1.64293480       3.84960556E-03   143.579391    
       35566   71.1320038       1.64293277       3.84949264E-03   143.583237    
       35567   71.1340027       1.64293933       3.84939997E-03   143.587082    
       35568   71.1360016       1.64291835       3.84924258E-03   143.590927    
       35569   71.1380005       1.64292574       3.84915178E-03   143.594772    
       35570   71.1400070       1.64291680       3.84902232E-03   143.598618    
       35571   71.1420059       1.64288878       3.84884840E-03   143.602463    
       35572   71.1440048       1.64287710       3.84871312E-03   143.606308    
       35573   71.1460037       1.64284289       3.84852453E-03   143.610153    
       35574   71.1480026       1.64286542       3.84846935E-03   143.613998    
       35575   71.1500015       1.64284289       3.84830823E-03   143.617844    
       35576   71.1520004       1.64282703       3.84816318E-03   143.621689    
       35577   71.1540070       1.64280534       3.84800392E-03   143.625534    
       35578   71.1560059       1.64279604       3.84787400E-03   143.629379    
       35579   71.1580048       1.64280498       3.84778669E-03   143.633224    
       35580   71.1600037       1.64280188       3.84767144E-03   143.637070    
       35581   71.1620026       1.64280593       3.84757295E-03   143.640915    
       35582   71.1640015       1.64283764       3.84753896E-03   143.644760    
       35583   71.1660004       1.64281523       3.84737854E-03   143.648605    
       35584   71.1680069       1.64279175       3.84721486E-03   143.652451    
       35585   71.1700058       1.64275694       3.84702557E-03   143.656296    
       35586   71.1720047       1.64272869       3.84685118E-03   143.660141    
       35587   71.1740036       1.64268517       3.84664140E-03   143.663986    
       35588   71.1760025       1.64265549       3.84646375E-03   143.667831    
       35589   71.1780014       1.64264071       3.84632125E-03   143.671677    
       35590   71.1800003       1.64264727       3.84622836E-03   143.675522    
       35591   71.1820068       1.64266050       3.84615106E-03   143.679367    
       35592   71.1840057       1.64266217       3.84604698E-03   143.683212    
       35593   71.1860046       1.64266884       3.84595455E-03   143.687057    
       35594   71.1880035       1.64263296       3.84576269E-03   143.690903    
       35595   71.1900024       1.64264035       3.84567189E-03   143.694748    
       35596   71.1920013       1.64263606       3.84555385E-03   143.698593    
       35597   71.1940002       1.64262474       3.84541950E-03   143.702438    
       35598   71.1960068       1.64259887       3.84525070E-03   143.706284    
       35599   71.1980057       1.64258623       3.84511286E-03   143.710129    
       35600   71.2000046       1.64259911       3.84503533E-03   143.713974    
       35601   71.2020035       1.64260900       3.84495012E-03   143.717819    
       35602   71.2040024       1.64258862       3.84479482E-03   143.721664    
       35603   71.2060013       1.64259493       3.84470145E-03   143.725510    
       35604   71.2080002       1.64259791       3.84460064E-03   143.729355    
       35605   71.2100067       1.64259470       3.84448469E-03   143.733200    
       35606   71.2120056       1.64256752       3.84431309E-03   143.737045    
       35607   71.2140045       1.64256859       3.84420785E-03   143.740891    
       35608   71.2160034       1.64257801       3.84412194E-03   143.744736    
       35609   71.2180023       1.64262903       3.84413335E-03   143.748581    
       35610   71.2200012       1.64261818       3.84400017E-03   143.752426    
       35611   71.2220001       1.64262784       3.84391495E-03   143.756271    
       35612   71.2240067       1.64262736       3.84380529E-03   143.760117    
       35613   71.2260056       1.64261138       3.84366047E-03   143.763962    
       35614   71.2280045       1.64259100       3.84350447E-03   143.767807    
       35615   71.2300034       1.64257658       3.84336314E-03   143.771652    
       35616   71.2320023       1.64257216       3.84324463E-03   143.775497    
       35617   71.2340012       1.64258707       3.84317199E-03   143.779343    
       35618   71.2360001       1.64261329       3.84312519E-03   143.783188    
       35619   71.2380066       1.64262950       3.84305511E-03   143.787033    
       35620   71.2400055       1.64261401       3.84291098E-03   143.790878    
       35621   71.2420044       1.64260793       3.84278898E-03   143.794724    
       35622   71.2440033       1.64261293       3.84269282E-03   143.798569    
       35623   71.2460022       1.64261377       3.84258688E-03   143.802414    
       35624   71.2480011       1.64262164       3.84249748E-03   143.806259    
       35625   71.2500000       1.64263034       3.84241017E-03   143.810104    
       35626   71.2520065       1.64264786       3.84234311E-03   143.813950    
       35627   71.2540054       1.64266300       3.84227047E-03   143.817795    
       35628   71.2560043       1.64267874       3.84219969E-03   143.821640    
       35629   71.2580032       1.64270771       3.84215941E-03   143.825485    
       35630   71.2600021       1.64274883       3.84214800E-03   143.829330    
       35631   71.2620010       1.64277220       3.84209468E-03   143.833176    
       35632   71.2639999       1.64280570       3.84206558E-03   143.837021    
       35633   71.2660065       1.64281833       3.84198688E-03   143.840866    
       35634   71.2680054       1.64281380       3.84186837E-03   143.844711    
       35635   71.2700043       1.64282370       3.84178385E-03   143.848557    
       35636   71.2720032       1.64283192       3.84169538E-03   143.852402    
       35637   71.2740021       1.64287782       3.84169491E-03   143.856247    
       35638   71.2760010       1.64289165       3.84161947E-03   143.860092    
       35639   71.2779999       1.64291835       3.84157430E-03   143.863937    
       35640   71.2800064       1.64291155       3.84144997E-03   143.867783    
       35641   71.2820053       1.64292490       3.84137384E-03   143.871628    
       35642   71.2840042       1.64291179       3.84123507E-03   143.875473    
       35643   71.2860031       1.64292943       3.84116895E-03   143.879318    
       35644   71.2880020       1.64290094       3.84099432E-03   143.883163    
       35645   71.2900009       1.64290559       3.84089770E-03   143.887009    
       35646   71.2919998       1.64289677       3.84076918E-03   143.890854    
       35647   71.2940063       1.64288592       3.84063600E-03   143.894699    
       35648   71.2960052       1.64283848       3.84041737E-03   143.898544    
       35649   71.2980042       1.64280546       3.84023250E-03   143.902390    
       35650   71.3000031       1.64280117       3.84011469E-03   143.906235    
       35651   71.3020020       1.64281785       3.84004600E-03   143.910080    
       35652   71.3040009       1.64280260       3.83990281E-03   143.913925    
       35653   71.3059998       1.64279842       3.83978547E-03   143.917770    
       35654   71.3080063       1.64279008       3.83965811E-03   143.921616    
       35655   71.3100052       1.64275706       3.83947301E-03   143.925461    
       35656   71.3120041       1.64270353       3.83924041E-03   143.929306    
       35657   71.3140030       1.64267945       3.83907626E-03   143.933151    
       35658   71.3160019       1.64269841       3.83901317E-03   143.936996    
       35659   71.3180008       1.64270782       3.83892749E-03   143.940842    
       35660   71.3199997       1.64270520       3.83881386E-03   143.944687    
       35661   71.3220062       1.64270139       3.83869698E-03   143.948532    
       35662   71.3240051       1.64268363       3.83854774E-03   143.952377    
       35663   71.3260040       1.64270508       3.83849046E-03   143.956223    
       35664   71.3280029       1.64270639       3.83838592E-03   143.960068    
       35665   71.3300018       1.64270997       3.83828674E-03   143.963913    
       35666   71.3320007       1.64272559       3.83821549E-03   143.967758    
       35667   71.3339996       1.64275908       3.83818639E-03   143.971603    
       35668   71.3360062       1.64279056       3.83815169E-03   143.975449    
       35669   71.3380051       1.64280641       3.83808161E-03   143.979294    
       35670   71.3400040       1.64285076       3.83807719E-03   143.983139    
       35671   71.3420029       1.64286959       3.83801409E-03   143.986984    
       35672   71.3440018       1.64287305       3.83791421E-03   143.990829    
       35673   71.3460007       1.64287031       3.83780058E-03   143.994675    
       35674   71.3480072       1.64289379       3.83774750E-03   143.998520    
       35675   71.3500061       1.64292991       3.83772422E-03   144.002365    
       35676   71.3520050       1.64293790       3.83763551E-03   144.006210    
       35677   71.3540039       1.64292800       3.83750489E-03   144.010040    
       35678   71.3560028       1.64290369       3.83734051E-03   144.013870    
       35679   71.3580017       1.64285839       3.83712724E-03   144.017700    
       35680   71.3600006       1.64282656       3.83694540E-03   144.021530    
       35681   71.3620071       1.64280987       3.83679848E-03   144.025360    
       35682   71.3640060       1.64279389       3.83665389E-03   144.029190    
       35683   71.3660049       1.64276874       3.83648742E-03   144.033020    
       35684   71.3680038       1.64273047       3.83629091E-03   144.036850    
       35685   71.3700027       1.64270818       3.83613119E-03   144.040680    
       35686   71.3720016       1.64267719       3.83595168E-03   144.044510    
       35687   71.3740005       1.64267576       3.83584062E-03   144.048340    
       35688   71.3760071       1.64269280       3.83577263E-03   144.052170    
       35689   71.3780060       1.64269805       3.83567740E-03   144.056000    
       35690   71.3800049       1.64270830       3.83559405E-03   144.059830    
       35691   71.3820038       1.64272642       3.83552886E-03   144.063660    
       35692   71.3840027       1.64273429       3.83543991E-03   144.067490    
       35693   71.3860016       1.64273143       3.83532583E-03   144.071320    
       35694   71.3880005       1.64274597       3.83525225E-03   144.075150    
       35695   71.3900070       1.64275181       3.83515842E-03   144.078979    
       35696   71.3920059       1.64275897       3.83506739E-03   144.082809    
       35697   71.3940048       1.64277065       3.83498752E-03   144.086639    
       35698   71.3960037       1.64277482       3.83488974E-03   144.090469    
       35699   71.3980026       1.64275467       3.83473560E-03   144.094299    
       35700   71.4000015       1.64273715       3.83458706E-03   144.098129    
       35701   71.4020004       1.64274275       3.83449299E-03   144.101959    
       35702   71.4040070       1.64270604       3.83429928E-03   144.105789    
       35703   71.4060059       1.64270163       3.83418170E-03   144.109619    
       35704   71.4080048       1.64267528       3.83401290E-03   144.113449    
       35705   71.4100037       1.64265513       3.83385853E-03   144.117279    
       35706   71.4120026       1.64263785       3.83371091E-03   144.121109    
       35707   71.4140015       1.64263618       3.83359962E-03   144.124939    
       35708   71.4160004       1.64257431       3.83334793E-03   144.128769    
       35709   71.4180069       1.64254165       3.83316400E-03   144.132599    
       35710   71.4200058       1.64255929       3.83309810E-03   144.136429    
       35711   71.4220047       1.64257419       3.83302546E-03   144.140259    
       35712   71.4240036       1.64257967       3.83293116E-03   144.144089    
       35713   71.4260025       1.64260793       3.83288949E-03   144.147919    
       35714   71.4280014       1.64262450       3.83282127E-03   144.151749    
       35715   71.4300003       1.64265287       3.83277982E-03   144.155579    
       35716   71.4320068       1.64265835       3.83268506E-03   144.159409    
       35717   71.4340057       1.64267480       3.83261638E-03   144.163239    
       35718   71.4360046       1.64268649       3.83253628E-03   144.167068    
       35719   71.4380035       1.64273655       3.83254583E-03   144.170898    
       35720   71.4400024       1.64275479       3.83248110E-03   144.174728    
       35721   71.4420013       1.64273775       3.83233419E-03   144.178558    
       35722   71.4440002       1.64272559       3.83219868E-03   144.182388    
       35723   71.4460068       1.64267302       3.83196841E-03   144.186218    
       35724   71.4480057       1.64264905       3.83180520E-03   144.190048    
       35725   71.4500046       1.64261496       3.83161870E-03   144.193878    
       35726   71.4520035       1.64261127       3.83150252E-03   144.197708    
       35727   71.4540024       1.64261401       3.83140193E-03   144.201538    
       35728   71.4560013       1.64260328       3.83126969E-03   144.205368    
       35729   71.4580002       1.64259565       3.83114489E-03   144.209198    
       35730   71.4600067       1.64259160       3.83102777E-03   144.213028    
       35731   71.4620056       1.64257324       3.83087783E-03   144.216858    
       35732   71.4640045       1.64256215       3.83074465E-03   144.220688    
       35733   71.4660034       1.64255428       3.83061916E-03   144.224518    
       35734   71.4680023       1.64253998       3.83047876E-03   144.228348    
       35735   71.4700012       1.64251828       3.83032090E-03   144.232178    
       35736   71.4720001       1.64249957       3.83017026E-03   144.236008    
       35737   71.4740067       1.64246821       3.82998958E-03   144.239838    
       35738   71.4760056       1.64243102       3.82979587E-03   144.243668    
       35739   71.4780045       1.64242160       3.82966665E-03   144.247498    
       35740   71.4800034       1.64238393       3.82947200E-03   144.251328    
       35741   71.4820023       1.64238954       3.82937770E-03   144.255157    
       35742   71.4840012       1.64240074       3.82929691E-03   144.258987    
       35743   71.4860001       1.64240456       3.82919842E-03   144.262817    
       35744   71.4880066       1.64238465       3.82904476E-03   144.266647    
       35745   71.4900055       1.64238369       3.82893556E-03   144.270477    
       35746   71.4920044       1.64238632       3.82883451E-03   144.274307    
       35747   71.4940033       1.64239872       3.82875628E-03   144.278137    
       35748   71.4960022       1.64240503       3.82866408E-03   144.281967    
       35749   71.4980011       1.64243293       3.82862194E-03   144.285797    
       35750   71.5000000       1.64244103       3.82853393E-03   144.289627    
       35751   71.5020065       1.64245892       3.82846827E-03   144.293457    
       35752   71.5040054       1.64245307       3.82834743E-03   144.297287    
       35753   71.5060043       1.64244008       3.82821029E-03   144.301117    
       35754   71.5080032       1.64242995       3.82807944E-03   144.304947    
       35755   71.5100021       1.64243829       3.82799213E-03   144.308777    
       35756   71.5120010       1.64245915       3.82793345E-03   144.312607    
       35757   71.5139999       1.64245963       3.82782775E-03   144.316437    
       35758   71.5160065       1.64246142       3.82772461E-03   144.320267    
       35759   71.5180054       1.64245963       3.82761331E-03   144.324097    
       35760   71.5200043       1.64246058       3.82750854E-03   144.327927    
       35761   71.5220032       1.64245689       3.82739305E-03   144.331757    
       35762   71.5240021       1.64245045       3.82727105E-03   144.335587    
       35763   71.5260010       1.64243746       3.82713391E-03   144.339417    
       35764   71.5279999       1.64246571       3.82709270E-03   144.343246    
       35765   71.5300064       1.64244533       3.82693764E-03   144.347076    
       35766   71.5320053       1.64247990       3.82691156E-03   144.350906    
       35767   71.5340042       1.64251518       3.82688665E-03   144.354736    
       35768   71.5360031       1.64254105       3.82684008E-03   144.358566    
       35769   71.5380020       1.64253843       3.82672693E-03   144.362396    
       35770   71.5400009       1.64255655       3.82666243E-03   144.366226    
       35771   71.5419998       1.64255989       3.82656301E-03   144.370056    
       35772   71.5440063       1.64256489       3.82646755E-03   144.373886    
       35773   71.5460052       1.64256394       3.82635836E-03   144.377716    
       35774   71.5480042       1.64257741       3.82628292E-03   144.381546    
       35775   71.5500031       1.64258456       3.82619258E-03   144.385376    
       35776   71.5520020       1.64257205       3.82605661E-03   144.389206    
       35777   71.5540009       1.64255345       3.82590643E-03   144.393036    
       35778   71.5559998       1.64256656       3.82583006E-03   144.396866    
       35779   71.5580063       1.64255846       3.82570410E-03   144.400696    
       35780   71.5600052       1.64258265       3.82565334E-03   144.404526    
       35781   71.5620041       1.64259505       3.82557558E-03   144.408356    
       35782   71.5640030       1.64260995       3.82550317E-03   144.412186    
       35783   71.5660019       1.64260960       3.82539560E-03   144.416016    
       35784   71.5680008       1.64260864       3.82528640E-03   144.419846    
       35785   71.5699997       1.64262545       3.82521888E-03   144.423676    
       35786   71.5720062       1.64260805       3.82507103E-03   144.427505    
       35787   71.5740051       1.64258146       3.82490223E-03   144.431335    
       35788   71.5760040       1.64257264       3.82477487E-03   144.435165    
       35789   71.5780029       1.64256036       3.82463960E-03   144.438995    
       35790   71.5800018       1.64253342       3.82447010E-03   144.442825    
       35791   71.5820007       1.64252436       3.82434204E-03   144.446655    
       35792   71.5839996       1.64249635       3.82417021E-03   144.450485    
       35793   71.5860062       1.64248419       3.82403447E-03   144.454315    
       35794   71.5880051       1.64249527       3.82395368E-03   144.458145    
       35795   71.5900040       1.64248335       3.82381887E-03   144.461975    
       35796   71.5920029       1.64250624       3.82376579E-03   144.465805    
       35797   71.5940018       1.64252698       3.82370711E-03   144.469635    
       35798   71.5960007       1.64253175       3.82361165E-03   144.473465    
       35799   71.5980072       1.64252913       3.82349826E-03   144.477295    
       35800   71.6000061       1.64249027       3.82330106E-03   144.481125    
       35801   71.6020050       1.64248443       3.82318068E-03   144.484955    
       35802   71.6040039       1.64246023       3.82301770E-03   144.488785    
       35803   71.6060028       1.64247668       3.82294925E-03   144.492615    
       35804   71.6080017       1.64249849       3.82289337E-03   144.496445    
       35805   71.6100006       1.64249814       3.82278580E-03   144.500275    
       35806   71.6120071       1.64248395       3.82264541E-03   144.504105    
